ID,LONG,LAT,Elevation,AAP(mm),RiverDIST(m),FaultDIST(m),Slop(Percent),Slop(Degrees),Landslide Risk
2175,49.788,35.176,1824.0,210,117.4994416,196.1543838,24.5916653,13.815836,0.6102884212149999
2176,49.891,35.3,2116.0,210,205.601434,173.0226019,15.9203291,9.045763,0.6120233048575
2177,49.888,35.299,2126.0,210,170.9176752,304.4064444,6.6730886,3.8177381,0.60216951667
2178,49.879,35.294,2193.0,210,146.1927547,919.762388,29.2569256,16.3078537,0.5560178209
2179,49.892,35.299,2099.0,210,78.51685093,276.7253552,11.8527775,6.7596045,0.6042455983599999
2180,49.887,35.297,2114.0,210,46.99839815,532.5738464,8.0178022,4.5840564,0.58505696152
2181,49.884,35.296,2129.0,210,159.4449403,663.9478077,13.7893734,7.8512163,0.5752039144225
2182,49.881,35.282,2284.0,210,616.5348019,1178.093855,25.2095242,14.1491747,0.536642960875
2183,49.881,35.293,2145.0,210,28.84755212,1016.564339,23.378027,13.1583052,0.548757674575
2184,49.889,35.298,2118.0,210,27.51110238,408.1120809,9.6901836,5.5347857,0.5943915939325
2185,49.874,35.15,1657.0,210,563.9418265,1554.099635,7.0724559,4.0454826,0.508442527375
2186,49.706,35.229,2004.0,210,858.3683021,1046.421903,12.0731592,6.8840919,0.546518357275
2187,49.705,35.242,2244.0,210,1483.165631,255.470514,15.9021702,9.0356159,0.44583971145
2188,49.716,35.231,1993.0,210,231.1724048,358.0920009,29.62006,16.499321,0.5981430999324999
2189,49.731,35.249,2049.0,210,49.55239221,157.9545939,27.6820068,15.4731569,0.6131534054575
2190,49.71,35.222,1907.0,210,65.77374688,1496.229201,16.8354549,9.5563908,0.512782809925
2191,49.522,36.494,802.0,368,807.6139329,14533.66575,38.2585297,20.9361172,0.42000000000000004
2192,49.524,36.497,778.0,368,899.3878201,14320.05199,40.9782257,22.2829475,0.42000000000000004
2193,49.536,36.492,1142.0,368,2059.938179,13260.51044,36.6856232,20.1458778,0.41
2194,49.568,36.489,1106.0,368,269.0485216,10390.55424,42.7286148,23.1363468,0.5700000000000001
2195,50.401,36.425,1563.0,348,1389.007901,5978.538134,30.9362946,17.1901302,0.36
2196,50.433,36.392,1147.0,348,597.3661482,1943.546272,23.4666882,13.2064619,0.4342340296
2197,50.284,36.306,1716.0,348,434.5712112,1485.78807,6.4948149,3.7160356,0.5585658947500001
2198,50.286,36.306,1723.0,348,565.9891161,1654.308705,8.7211657,4.9842486,0.5459268471250001
2199,50.221,36.413,1769.0,348,41.43477817,1154.821885,28.6582794,15.9913921,0.5833883586249999
2200,50.222,36.41,1835.0,348,244.4125698,1488.434601,39.0623817,21.3367996,0.698367404925
2201,50.222,36.425,1741.0,348,823.7946939,176.0126787,59.2754669,30.6575413,0.8567990490975
2202,50.222,36.403,2059.0,348,574.2983733,2265.17523,14.6380262,8.3278265,0.52
2203,50.208,36.403,2157.0,348,789.017378,2421.960917,36.4366989,20.0200691,0.66
2204,50.211,36.403,2090.0,348,542.4864589,2345.492959,53.2509308,28.035717,0.7200000000000001
2205,50.21,36.417,2075.0,348,1053.49996,882.1737375,32.6824837,18.0986786,0.44383696968749997
2206,50.254,36.417,1693.0,348,529.1456084,884.6947247,37.4885178,20.5502777,0.7436478956475
2207,50.206,36.367,1988.0,348,1336.088055,1159.29281,29.6468716,16.513443,0.42305303925
2208,50.206,36.368,2006.0,348,1359.453878,1270.062176,26.0465946,14.5992193,0.4147453368
2209,50.208,36.368,1965.0,348,1533.914796,1259.388321,12.9520407,7.3798885,0.415545875925
2210,50.209,36.368,1992.0,348,1621.556908,1254.052777,28.0976772,15.6941299,0.415946041725
2211,50.209,36.369,1998.0,348,1648.34681,1364.822366,13.9469271,7.939784,0.40763832255
2212,50.21,36.369,2018.0,348,1655.228201,1359.487814,27.1444912,15.1867094,0.40803841395
2213,50.21,36.369,2018.0,348,1655.228201,1359.487814,27.1444912,15.1867094,0.40803841395
2214,50.3,36.375,1895.0,348,1783.520208,307.9829215,30.3761196,16.8967457,0.48690128088749995
2215,50.304,36.378,1770.0,348,2272.605703,560.9075983,32.6216507,18.0671806,0.4679319301275
2216,50.304,36.378,1770.0,348,2272.605703,560.9075983,32.6216507,18.0671806,0.4679319301275
2217,50.275,36.392,1975.0,348,1538.67765,3013.370001,13.1718521,7.5037184,0.36
2218,50.314,36.375,1771.0,348,2861.811333,52.49550706,22.6243572,12.7481833,0.5060628369705
2219,50.235,36.384,2441.0,348,573.8768984,3546.401792,29.4120502,16.3896904,0.52
2220,50.239,36.385,2493.0,348,904.8180548,3838.89372,39.7311172,21.668478,0.66
2221,50.233,36.392,2365.0,348,774.6482901,3493.666393,32.4790764,17.9933186,0.52
2222,50.103,36.447,2118.0,348,250.8123007,9197.33207,40.8179512,22.204277,0.66
2223,50.094,36.439,2036.0,348,531.3052108,8509.0277,33.0232697,18.2749119,0.52
2224,50.128,36.401,1858.0,348,323.5400275,5344.445068,12.8849459,7.3420773,0.52
2225,50.128,36.401,1858.0,348,323.5400275,5344.445068,12.8849459,7.3420773,0.52
2226,50.129,36.401,1874.0,348,320.2379669,5339.037974,14.0488386,7.9970531,0.52
2227,50.13,36.401,1874.0,348,316.9367381,5333.631803,12.6658583,7.218565,0.52
2228,50.13,36.402,1888.0,348,427.8295666,5444.396599,8.3358116,4.7650518,0.52
2229,50.218,36.447,1603.0,348,1914.718446,2512.777732,27.6839638,15.4741983,0.36
2230,50.151,36.453,2116.0,348,1132.980905,5444.888196,26.1040726,14.6300564,0.36
2231,50.157,36.453,2086.0,348,1318.826195,4996.105172,11.2139788,6.3984051,0.36
2232,50.167,36.451,1928.0,348,1552.331073,4148.63704,23.6292591,13.2947149,0.36
2233,50.168,36.452,1921.0,348,1451.680479,4153.099155,12.6344538,7.2008553,0.36
2234,50.185,36.453,1711.0,348,721.2074881,3278.314297,30.713686,17.0736523,0.52
2235,50.197,36.436,1887.0,348,1237.130913,1107.565318,34.2098656,18.8857479,0.42693260115
2236,50.135,36.468,2101.0,348,817.7035898,7570.058861,61.0558472,31.4065075,0.7200000000000001
2237,50.138,36.468,2074.0,348,704.551694,7356.592028,35.1019096,19.3420486,0.52
2238,50.14,36.468,2013.0,348,630.8794092,7216.341886,27.5558205,15.4059811,0.52
2239,50.167,36.468,1698.0,348,156.9186366,5547.684916,33.5344124,18.5385761,0.52
2240,50.128,36.461,2106.0,348,17.21404444,7671.929516,26.0417404,14.5966158,0.52
2241,50.122,36.461,2262.0,348,523.2254856,8144.999942,40.7138557,22.1531334,0.66
2242,50.139,36.522,1337.0,380,814.3396805,11973.99816,30.0774174,16.7399292,0.43000000000000005
2243,50.225,36.408,1960.0,348,593.0926785,1712.525959,39.317646,21.4635849,0.6815605530750001
2244,50.228,36.403,1957.0,348,1081.629869,2269.49792,33.9316139,18.7429028,0.36
2245,50.414,36.401,1225.0,348,595.4056218,3072.200476,22.5315819,12.6976051,0.43000000000000005
2246,50.133,36.521,1480.0,380,754.5363732,12143.66261,48.5224266,25.8837872,0.63
2247,50.133,36.511,1549.0,380,1648.103321,11206.14107,26.4974842,14.8408804,0.36
2248,50.126,36.506,1695.0,380,1896.935896,11125.38294,28.1394196,15.7162943,0.36
2249,50.432,36.364,1174.0,348,55.75420894,956.5545139,18.8829536,10.6932268,0.5082584114575001
2250,50.436,36.312,2129.0,348,26.18937148,680.1392392,22.6435051,12.7586193,0.61898955706
2251,50.436,36.306,2192.0,348,172.5287026,57.48613685,28.7469864,16.0383492,0.6656885397362501
2252,50.497,36.19,2077.0,348,771.7085222,1779.882873,28.9741116,16.1584759,0.5365087845250001
2253,50.498,36.19,2107.0,348,719.6308747,1793.553062,14.6269197,8.3215961,0.53548352035
2254,50.485,36.193,2138.0,348,1055.146918,2265.01754,24.9409142,14.0043764,0.36
2255,50.485,36.193,2138.0,348,1055.146918,2265.01754,24.9409142,14.0043764,0.36
2256,50.485,36.192,2160.0,348,1017.376304,2162.6285,19.4445515,11.0036001,0.36
2257,50.519,36.181,2195.0,238,998.2964501,1039.812665,15.3509626,8.7273254,0.547014050125
2258,50.517,36.182,2219.0,238,828.7250562,1167.464055,17.9283504,10.1642056,0.537440195875
2259,50.258,36.456,1098.0,348,304.5384124,3175.685553,23.7854042,13.3794193,0.43000000000000005
2260,50.258,36.453,1073.0,348,103.5332669,2846.509049,33.8612938,18.7067642,0.43000000000000005
2261,50.256,36.433,1350.0,348,1387.867767,736.9872946,42.4304771,22.991745,0.504725952905
2262,50.25,36.401,1766.0,348,372.0139912,2516.76895,61.459404,31.5746365,0.7200000000000001
2263,50.256,36.403,1618.0,348,79.07165266,2412.591872,14.2009716,8.0825138,0.52
2264,50.258,36.419,1596.0,348,483.0108818,790.9076307,37.0261421,20.317646,0.7506819276975
2265,50.283,36.459,974.0,348,28.47775214,3593.685185,4.7623925,2.7265897,0.28
2266,50.278,36.457,947.0,348,48.7528586,3253.519283,0.6851995,0.3925842,0.28
2267,50.277,36.456,949.0,348,139.2230326,3125.447757,13.1622524,7.498312,0.28
2268,50.267,36.442,1309.0,348,1322.68775,1519.17969,21.3869057,12.0719299,0.30606152325
2269,50.267,36.44,1319.0,348,1253.094833,1299.726107,35.380146,19.4838543,0.322520541975
2270,50.264,36.442,1225.0,348,1152.427095,1559.288206,19.9867668,11.3026419,0.30305338454999997
2271,50.053,36.367,1602.0,348,539.4195593,279.9293944,12.5886354,7.175014,0.64900529542
2272,50.122,36.461,2262.0,348,523.2254856,8144.999942,40.7138557,22.1531334,0.66
2273,50.108,36.517,1658.0,380,928.1489914,10362.93479,23.7025089,13.3344584,0.52
2274,50.109,36.517,1625.0,380,870.7337396,10447.8702,32.1505013,17.8228588,0.52
2275,50.085,36.508,1798.0,380,1335.840424,8874.475813,26.7443943,14.9729872,0.36
2276,50.118,36.508,1782.0,380,1555.354027,11549.34477,17.6829262,10.0279083,0.36
2277,50.118,36.508,1782.0,380,1555.354027,11549.34477,17.6829262,10.0279083,0.36
2278,50.147,36.492,1938.0,348,2674.212277,8757.414046,38.7127228,21.1627769,0.5
2279,50.358,36.451,1205.0,348,183.95672,7797.590567,35.50243,19.5460987,0.43000000000000005
2280,49.572,36.697,1209.0,510,675.9048492,1018.779685,36.3414192,19.9718628,0.503591523625
2281,49.572,36.697,1209.0,510,675.9048492,1018.779685,36.3414192,19.9718628,0.503591523625
2282,49.667,35.381,2333.0,210,337.6855651,1670.859762,22.2346973,12.5356188,0.49968551785000004
2283,49.555,35.347,2232.0,210,190.713483,470.2617487,48.4665718,25.8578777,0.7897303688475
2284,49.552,35.365,2325.0,210,148.2109746,873.3767004,34.3105354,18.9373703,0.55949674747
2285,49.547,35.374,2286.0,210,80.40961448,1346.739597,18.7206421,10.603405,0.523994530225
2286,49.846,35.272,2353.0,210,90.59549205,455.8236968,31.7025471,17.589941,0.59081322274
2287,49.875,35.283,2173.0,210,98.21978344,1603.74949,4.111197,2.3542166,0.50471878825
2288,49.704,35.363,2341.0,210,739.2157646,2431.149658,8.7748346,5.0147653,0.47500000000000003
2289,49.673,35.364,2518.0,210,1174.718761,2174.945239,32.5640297,18.0373383,0.315
2290,49.625,36.068,1408.0,368,360.0058781,15057.94631,1.7103612,0.9798693,0.43000000000000005
2291,50.098,36.351,1613.0,348,824.1203722,1392.965863,9.4218521,5.3824344,0.5655275602750001
2292,51.144,36.595,767.0,519,797.9264698,1129.267506,23.6506462,13.3063202,0.34530493705000004
2293,51.144,36.595,767.0,519,797.9264698,1129.267506,23.6506462,13.3063202,0.34530493705000004
2294,52.857,35.986,1631.0,118,153.9170459,3393.360169,54.7398071,28.6962128,0.6000000000000001
2295,52.85,36.322,204.0,254,269.2243115,2173.17148,9.7422218,5.5643225,0.28
2296,52.867,36.358,193.0,254,998.2254485,1240.004847,24.7563305,13.904768,0.33699963647500003
2297,52.833,36.313,243.0,254,400.3823461,1626.532829,23.2510052,13.0892792,0.308010037825
2298,51.618,36.424,1858.0,190,4119.070549,79.78134515,15.5089521,8.8157415,0.38401639911374996
2299,51.301,36.23,1914.0,215,302.4129478,1033.152484,25.582819,14.3500977,0.5475135637
2300,51.292,36.371,1019.0,215,133.3190864,119.1359999,61.688446,31.6697922,0.7260648000075
2301,51.3,36.577,1386.0,519,3329.546245,2786.530206,33.2700539,18.4023113,0.27
2302,51.297,36.406,1385.0,215,1355.65311,2062.066943,90.5201721,42.1514473,0.425
2303,51.299,36.406,1551.0,215,1530.116238,1976.017903,86.8988571,40.9902687,0.516798657275
2304,51.281,36.388,718.0,215,196.3402981,1256.242643,65.8562469,33.3674011,0.490781801775
2305,51.304,36.529,793.0,519,2830.645977,5111.17428,41.5358353,22.5559635,0.26
2306,51.383,36.478,575.0,215,272.6968684,1158.422539,23.3880672,13.1637592,0.2981183095750001
2307,51.283,36.538,1067.0,519,4929.486533,6330.972512,31.4181824,17.4417706,0.27
2308,51.283,36.538,1067.0,519,4929.486533,6330.972512,31.4181824,17.4417706,0.27
2309,51.29,36.542,987.0,519,4537.210258,5599.100285,35.3724899,19.4799557,0.12
2310,51.282,36.54,1079.0,519,5094.533834,6348.990743,51.5012283,27.2490234,0.47
2311,51.299,36.243,1673.0,215,18.35245373,2265.409144,30.4301682,16.9250927,0.47500000000000003
2312,51.358,36.203,2682.0,215,709.1582777,331.4342547,41.0240288,22.3054142,0.7401424308975
2313,51.284,36.541,966.0,519,4974.828447,6145.933878,25.2696228,14.1815462,0.12
2314,51.292,36.543,1040.0,519,4420.126573,5396.173009,30.3886013,16.9032936,0.27
2315,51.317,36.172,2594.0,215,140.6437262,703.9489507,43.0053749,23.2703037,0.7122038286975
2316,51.394,36.556,972.0,519,1409.726772,1279.335446,49.7789116,26.4636211,0.37404984155
2317,51.378,36.554,332.0,519,723.3552458,1794.115499,21.0421734,11.8829203,0.295441337575
2318,51.397,36.478,655.0,215,331.4258022,1106.456623,20.0769119,11.3522987,0.302015753275
2319,51.617,36.426,1952.0,190,3915.618186,301.1367019,52.649353,27.7665138,0.5674147473575
2320,51.614,36.423,1827.0,190,3911.756352,33.47333725,12.8470507,7.3207183,0.38748949970625
2321,51.559,35.825,2086.0,144,1011.133419,1858.044291,45.0619583,24.2572613,0.390646678175
2322,51.564,35.816,1928.0,144,1272.538077,1151.57329,34.1861038,18.87356,0.30363200325
2323,51.536,35.861,1976.0,144,634.1687035,2214.124695,19.295393,10.9212284,0.4
2324,51.572,35.927,2929.0,144,2753.258545,232.5896743,43.1458092,23.3381729,0.5125557744275
2325,51.535,35.928,2054.0,144,688.1607147,1004.318376,40.3677635,21.9828281,0.6146761218000001
2326,51.536,35.928,2051.0,144,754.9224851,961.7194563,25.3267269,14.2122965,0.47787104077750003
2327,52.119,35.717,2570.0,134,1505.142131,801.7700763,20.6786022,11.6832972,0.32986724427749997
2328,52.139,35.734,2289.0,134,301.1570458,428.2579232,47.6694031,25.4868584,0.7178806557600002
2329,51.947,35.625,1661.0,144,242.266621,5593.217839,26.0736179,14.613719,0.4
2330,51.93,35.621,1612.0,144,150.843271,4024.275734,51.3389854,27.1755047,0.6000000000000001
2331,51.93,35.621,1612.0,144,150.843271,4024.275734,51.3389854,27.1755047,0.6000000000000001
2332,51.95,35.783,2249.0,144,473.2761706,1952.077278,11.2573719,6.4229579,0.40359420415
2333,51.95,35.783,2249.0,144,473.2761706,1952.077278,11.2573719,6.4229579,0.40359420415
2334,51.838,35.806,2189.0,144,47.70527249,2426.462742,12.5051613,7.1279283,0.4
2335,51.841,35.806,2205.0,144,10.45114208,2521.404777,30.9642982,17.2047729,0.4
2336,51.843,35.813,2379.0,144,767.7498932,3312.215045,45.8690147,24.6404572,0.54
2337,51.842,35.825,2476.0,144,1153.832883,4543.150786,51.5601006,27.2756767,0.44
2338,51.859,35.802,2122.0,144,47.5006422,2620.492412,39.5653343,21.5863953,0.54
2339,51.859,35.802,2122.0,144,47.5006422,2620.492412,39.5653343,21.5863953,0.54
2340,51.866,35.8,2088.0,144,110.7150559,2549.496617,29.8695717,16.6306591,0.4
2341,52.115,35.752,2490.0,134,1722.989612,1000.302529,32.229599,17.8639221,0.314977310325
2342,52.117,35.751,2474.0,134,1845.807254,922.8768424,35.0298157,19.3052635,0.32078423682
2343,51.476,36.603,188.0,519,225.0729591,151.1973261,35.1265945,19.3546391,0.4186602005425
2344,51.349,36.451,767.0,215,386.7331717,1171.308726,12.8737297,7.3357553,0.29715184555
2345,51.475,36.447,1558.0,215,1839.058932,340.6745474,49.0436134,26.1250019,0.639449408945
2346,51.608,36.431,2049.0,190,2936.358563,862.0673337,30.086422,16.7446613,0.32534494997249996
2347,51.271,36.388,842.0,215,575.4962477,1582.251631,30.1541672,16.7802486,0.266331127675
2348,51.4,36.636,106.0,519,742.9354096,12.00309684,7.0622354,4.0396557,0.429099767737
2349,51.299,36.239,1723.0,215,4.496693888,2041.177082,31.8888264,17.6868725,0.47500000000000003
2350,51.408,36.638,114.0,519,174.0033362,236.1318901,12.5943718,7.1782494,0.4122901082425
2351,51.314,36.501,791.0,519,1179.752192,5186.461398,21.6654091,12.2244349,0.12
2352,51.319,36.183,2470.0,215,166.3255861,433.4388964,39.1833076,21.3968906,0.73249208277
2353,51.263,36.412,1092.0,215,1701.95031,3597.683566,14.2428713,8.1060448,0.22499999999999998
2354,51.272,36.556,1372.0,519,3581.057316,6076.050804,48.9640198,26.0882282,0.47
2355,51.272,36.601,592.0,519,267.1391692,1869.685197,43.6364594,23.5747528,0.42977361022500005
2356,51.275,36.538,1265.0,519,4935.041738,7013.164282,18.1654911,10.2957916,0.27
2357,51.308,36.372,1599.0,215,762.1878084,194.6341768,58.032299,30.1275787,0.81040243674
2358,51.233,36.362,1425.0,215,775.7539335,409.7020809,52.8905983,27.8746319,0.7042723439324999
2359,51.392,36.479,588.0,215,469.0453451,1136.306949,19.8925838,11.250742,0.29977697882500004
2360,51.262,36.412,1118.0,215,1791.612251,3518.883116,29.5021629,16.4372005,0.22499999999999998
2361,51.387,36.629,293.0,519,1056.367109,1346.230076,30.0990238,16.7512817,0.16903274429999998
2362,51.394,36.642,98.0,519,1492.508316,142.3048622,19.3850269,10.9707336,0.25932713533499996
2363,51.415,36.469,720.0,215,372.0500036,807.8345725,54.6377792,28.6512127,0.5244124070625
2364,51.414,36.469,773.0,215,433.8482238,757.7577579,52.2734756,27.5976334,0.5281681681575
2365,51.418,36.469,649.0,215,211.6304218,946.5261321,51.444397,27.2232819,0.5140105400925
2366,51.411,36.467,835.0,215,776.2336207,423.4647839,7.8355556,4.4802885,0.3532401412075
2367,52.043,36.392,683.0,232,667.6594687,519.3623298,16.5727634,9.4099665,0.34604782526500005
2368,52.31,35.967,1963.0,134,428.7886684,719.3511945,16.6597042,9.4584408,0.4960486604125
2369,52.151,36.398,368.0,232,235.5637487,2136.809947,14.335125,8.1578445,0.23500000000000004
2370,51.704,35.753,1542.0,144,753.7094249,4433.34359,26.4107933,14.7944593,0.4
2371,52.678,36.347,145.0,254,397.2049541,2981.948919,16.4458847,9.3391991,0.28
2372,52.534,36.313,290.0,254,494.1861062,2936.381243,7.8562694,4.492084,0.28
2373,52.557,36.318,197.0,254,867.0921232,2600.769149,4.0670366,2.3289568,0.28
2374,52.653,36.33,167.0,254,52.62210692,1696.548225,6.6187463,3.7867393,0.30275888312500004
2375,52.678,36.347,145.0,254,397.2049541,2981.948919,16.4458847,9.3391991,0.28
2376,52.547,36.313,310.0,254,1388.572083,2464.672751,33.2064896,18.3695164,0.12
2377,52.655,36.332,148.0,254,209.6528507,1719.132885,8.50947,4.8638501,0.30106503362500003
2378,52.553,36.314,277.0,254,1160.177914,2331.226999,25.9639626,14.5548744,0.12
2379,52.532,36.316,256.0,254,170.7707778,3279.419844,23.191906,13.0571508,0.28
2380,52.536,36.321,299.0,254,498.0721099,3692.772094,23.8347015,13.4061489,0.28
2381,52.686,36.363,129.0,254,850.1118034,3292.358011,12.1892643,6.9496503,0.28
2382,52.559,36.319,179.0,254,690.0873052,2659.770304,10.1364641,5.7879968,0.28
2383,52.559,36.319,179.0,254,690.0873052,2659.770304,10.1364641,5.7879968,0.28
2384,52.548,36.314,327.0,254,1438.014737,2525.769419,9.5946751,5.4805675,0.12
2385,52.628,36.305,205.0,254,44.86768284,3958.704707,10.6014471,6.051578,0.28
2386,52.633,36.299,328.0,254,537.5789316,3923.338097,15.5566168,8.8424082,0.28
2387,52.663,36.207,762.0,254,934.5535187,988.7805887,25.0860195,14.0826197,0.35584145584750004
2388,52.653,36.204,651.0,254,353.5337043,640.5701077,41.5336647,22.554903,0.5219572419225
2389,52.654,36.209,563.0,254,354.4405896,1196.83656,18.9326153,10.7206993,0.34023725800000004
2390,52.641,36.286,531.0,254,1083.473152,4024.641693,16.489748,9.3636665,0.12
2391,52.645,36.293,342.0,254,584.83734,3666.041153,13.998621,7.9688354,0.28
2392,52.55,36.337,189.0,254,1149.36976,4191.532038,17.2560215,9.790554,0.12
2393,52.648,36.335,135.0,254,766.0038589,2398.673007,2.9502163,1.6898593,0.28
2394,52.666,36.299,419.0,254,474.474449,2383.745253,5.9673815,3.4150081,0.28
2395,52.659,36.337,132.0,254,232.7248441,1998.593424,3.650552,2.0906837,0.2801054932
2396,52.531,36.315,252.0,254,147.4402239,3178.00061,17.7104778,10.0432148,0.28
2397,52.238,36.363,726.0,232,884.5486093,1213.474402,36.5519867,20.0783634,0.43398941985000006
2398,52.667,36.298,407.0,254,613.287705,2490.257986,19.0381908,10.7790852,0.28
2399,52.66,36.287,533.0,254,487.3011453,3628.463414,20.1926041,11.4160023,0.28
2400,52.647,36.333,140.0,254,684.6736909,2326.371886,4.1852002,2.3965445,0.28
2401,52.531,36.316,238.0,254,87.25194426,3288.2455,16.7849674,9.5282583,0.28
2402,52.55,36.315,303.0,254,1430.088342,2547.959104,27.8394222,15.5568953,0.12
2403,51.598,35.902,2301.0,144,770.11312,398.664225,27.621273,15.4408312,0.5201001831250001
2404,51.557,35.914,2206.0,144,2501.188864,232.2922737,20.9983616,11.85888,0.3725780794725
2405,51.635,35.887,2200.0,144,2151.653772,260.9268032,21.0833244,11.9054966,0.37043048976
2406,51.642,35.891,2177.0,144,2897.260095,430.7245228,36.6634674,20.1346874,0.49769566079
2407,51.619,35.897,2402.0,144,1422.486461,22.52668763,15.6122341,8.8735189,0.38831049842775
2408,51.629,35.893,2360.0,144,1985.284145,64.57455025,45.1196289,24.2847195,0.52515690873125
2409,51.633,35.901,2551.0,144,2733.447779,1016.83245,50.3982735,26.7473145,0.51373756625
2410,51.632,35.883,2140.0,144,1774.063015,780.2596799,15.0143738,8.5388203,0.3314805240075
2411,51.673,35.812,1717.0,144,1268.575132,701.7841546,6.9695783,3.9868271,0.337366188405
2412,51.678,35.8,1662.0,144,800.6388502,698.7379575,14.2732668,8.1231136,0.4975946531875
2413,51.679,35.801,1665.0,144,820.3037382,612.2581083,9.4352589,5.390048,0.5040806418775
2414,51.672,35.815,1784.0,144,994.7236472,1046.578261,18.8705177,10.686347,0.471506630425
2415,51.695,35.803,1753.0,144,225.9655084,737.9146644,24.6766968,13.8617687,0.49465640017
2416,51.676,35.809,1761.0,144,1677.938429,314.3093925,31.7327213,17.6056499,0.3664267955625
2417,51.675,35.809,1701.0,144,1593.488502,335.6490003,15.95432,9.0647554,0.3648263249775
2418,51.698,35.808,1820.0,144,617.8209772,262.7604024,22.6219616,12.7468786,0.5302929698200001
2419,51.523,35.918,2094.0,144,480.3844172,136.1499232,40.9698524,22.2788391,0.67978875576
2420,51.506,35.963,2435.0,144,1426.984136,1114.852272,18.4368324,10.4462194,0.30638607959999997
2421,51.512,35.929,2293.0,144,706.3261271,1067.134581,0.9690184,0.5551893,0.469964906425
2422,51.526,35.93,1964.0,144,23.6137117,1149.908805,6.6947017,3.8300664,0.46375683962500003
2423,51.579,35.996,2503.0,144,155.3847693,509.4791086,66.4719543,33.6127625,0.7117890668550001
2424,52.549,36.343,136.0,254,1184.070263,3523.822279,6.7403998,3.856132,0.12
2425,52.688,36.363,143.0,254,1028.054257,3318.803558,8.2245893,4.7017603,0.12
2426,52.56,36.319,175.0,254,600.2965565,2640.583309,6.4948149,3.7160356,0.28
2427,51.869,35.799,2039.0,144,97.14927196,2305.561855,25.5425549,14.3284426,0.4
2428,51.89,35.791,1985.0,144,80.21737688,780.8463048,28.9460526,16.1436424,0.49143652714
2429,51.899,35.929,2521.0,144,118.3216435,1030.238007,8.2508945,4.7167301,0.47273214947500003
2430,51.902,35.929,2511.0,144,109.2964099,1146.994812,7.5682755,4.3280516,0.4639753891
2431,52.233,35.727,2908.0,134,1816.441336,1174.915139,9.3429422,5.3376169,0.301881364575
2432,52.189,35.73,2560.0,134,39.8706496,532.6443623,28.7356777,16.0323639,0.5100516728275
2433,52.729,35.729,2116.0,118,1247.299199,2260.188527,6.0365796,3.4545133,0.24
2434,52.144,35.731,2332.0,134,165.2473507,291.2967977,79.7229156,38.5628738,0.7281527401725001
2435,52.143,35.731,2354.0,134,151.4549746,361.0694081,91.2060013,42.3666954,0.7229197943925001
2436,52.114,35.754,2554.0,134,1724.947319,1202.857254,57.7703285,30.0151672,0.49978570595
2437,51.633,35.883,2173.0,144,1863.135644,737.0663777,41.4905968,22.5338554,0.4747200216725
2438,51.31,35.875,2631.0,184,1031.679549,34.82071195,49.6514206,26.4050503,0.58738844660375
2439,52.654,36.205,592.0,254,412.7679164,753.0497155,25.5651665,14.3406048,0.3735212713375
2440,52.724,36.321,231.0,254,913.5467669,264.3068446,10.7183313,6.1177955,0.410176986655
2441,52.604,36.309,266.0,254,1293.99399,3735.925016,24.9908199,14.0312939,0.12
2442,52.706,36.289,460.0,254,894.7079769,1267.469642,2.2243629,1.2742559,0.33493977685000004
2443,52.604,36.308,290.0,254,1340.38107,3693.422694,18.6404095,10.5589857,0.12
2444,52.768,36.329,88.0,254,158.0027422,1473.987551,0.5375147,0.3079703,0.319450933675
2445,52.715,36.308,305.0,254,291.4641644,1209.544221,35.3331604,19.4599247,0.339284183425
2446,52.678,36.341,155.0,254,487.0938142,2316.682799,18.3907413,10.4206772,0.28
2447,52.578,36.338,199.0,254,1128.551465,4822.961937,8.7871733,5.021781,0.12
2448,52.525,36.315,260.0,254,244.5685673,3284.252898,31.5746994,17.5233555,0.28
2449,52.525,36.315,260.0,254,244.5685673,3284.252898,31.5746994,17.5233555,0.28
2450,52.563,36.336,149.0,254,163.5727896,4482.107338,20.4414654,11.5529375,0.28
2451,52.563,36.337,144.0,254,125.9708708,4387.432809,16.2648163,9.2381573,0.28
2452,52.563,36.338,138.0,254,32.80759688,4281.603018,15.8224821,8.9910784,0.28
2453,52.708,36.297,356.0,254,541.0684196,1858.240012,15.4506254,8.7831059,0.29063199910000004
2454,52.875,36.156,1031.0,254,1072.574091,89.40832062,31.319746,17.3904228,0.4132943759535
2455,52.879,36.155,1100.0,254,935.8038567,37.17676709,46.2204018,24.8065701,0.71721174246825
2456,52.708,36.289,413.0,254,761.6377625,1157.236898,29.2371674,16.2974243,0.34320723265
2457,52.708,36.291,386.0,254,619.534226,1332.4876,34.4051399,18.9858494,0.33006343000000005
2458,52.722,36.318,304.0,254,644.9013579,75.54088847,21.0421734,11.8829203,0.42433443336475
2459,52.697,36.322,225.0,254,1914.731062,277.9970353,32.243042,17.8709011,0.2491502223525
2460,52.542,36.14,1784.0,254,77.73561555,2519.986529,30.9386292,17.1913509,0.52
2461,52.666,36.335,123.0,254,13.4386121,1623.663563,2.8569298,1.6364551,0.308225232775
2462,52.724,36.357,80.0,254,298.9062363,4137.329675,31.2499046,17.3539753,0.28
2463,52.538,36.351,180.0,254,187.8985587,2798.472042,30.4254208,16.9226036,0.28
2464,52.651,36.201,703.0,254,252.2584175,304.6669328,73.1676788,36.1920662,0.60714998004
